Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	Sample_10uninfected	Sample_11infected	Sample_14uninfected	Sample_1infected	Sample_2infected	Sample_5uninfected	Sample_7infected	Sample_9uninfected
ENSMUSG00000070337	46.8937165943541	2.04405327359008	0.551691315806791	3.70506697318746	0.000211334885476394	0.021365480226433	Gpr179	G protein-coupled receptor 179	17	3	0	104	37	32	78	10
ENSMUSG00000034574	104.87426482427	1.28101997210274	0.346231386542418	3.69989556664819	0.000215688206553029	0.0216428628754629	Daam1	dishevelled associated activator of morphogenesis 1	68	20	26	149	180	51	105	76
ENSMUSG00000040543	377.47323213237	1.29628863744124	0.350638528485605	3.6969372505636	0.000218216252875497	0.0217343387863995	Pitpnm3	PITPNM family member 3	148	158	96	830	249	270	474	285
ENSMUSG00000020788	2758.71213403559	0.863331724504545	0.233891254754709	3.69116718540826	0.000223227345335395	0.022069962392498	Atp2a3	ATPase, Ca++ transporting, ubiquitous	2279	1169	564	2519	5121	1683	2804	2274
ENSMUSG00000063268	237.899000501794	1.28590762263489	0.35033757184288	3.67048163253127	0.000242093866777136	0.0237605411144917	Parp10	poly (ADP-ribose) polymerase family, member 10	104	16	84	290	452	253	246	91
ENSMUSG00000026259	145.944508970562	1.6446766925787	0.44914178353213	3.66182072762118	0.000250429085700549	0.0244005035241274	Ngef	neuronal guanine nucleotide exchange factor	62	103	25	403	156	86	80	79
ENSMUSG00000058388	420.253716612529	0.930637501366408	0.254417421625861	3.65791578037048	0.000254274565029494	0.0245969482114143	Phtf1	putative homeodomain transcription factor 1	198	128	9	423	537	390	653	344
ENSMUSG00000062778	27.7433014410069	-8.19770982300118	2.24302542585759	-3.65475563874489	0.000257427048379615	0.0247240292322307	Chia1	chitinase, acidic 1	3	0	225	0	0	122	0	57
ENSMUSG00000048489	59.8197641923025	2.01534125604541	0.553076060606146	3.64387721615846	0.00026856157419866	0.0256104888416679	8430408G22Rik	RIKEN cDNA 8430408G22 gene	16	43	10	61	160	49	61	12
ENSMUSG00000040037	363.361093922065	-0.826105751944811	0.22753854398421	-3.63061896010962	0.000282742348504951	0.0267729128027998	Negr1	neuronal growth regulator 1	483	187	237	265	194	541	305	464
ENSMUSG00000042179	16.3393822972958	-3.90234130518543	1.07621637112835	-3.62598210719846	0.000287865287653973	0.0269810215881889	Pnliprp1	pancreatic lipase related protein 1	18	0	127	0	0	19	6	61
ENSMUSG00000058656	142.441579022032	1.46353757055611	0.403734796383683	3.62499735882379	0.000288964404936595	0.0269810215881889	Samd12	sterile alpha motif domain containing 12	49	46	0	175	330	120	108	76
ENSMUSG00000047842	969.007348999587	0.74855305599177	0.206598935809205	3.62321835327874	0.000290959997790227	0.0269810215881889	Diras2	DIRAS family, GTP-binding RAS-like 2	610	302	246	1063	1255	678	1233	1027
ENSMUSG00000014426	416.257810729691	0.740198654185682	0.204620226707256	3.6174266156232	0.000297546653641346	0.0273689884017617	Map3k4	mitogen-activated protein kinase kinase kinase 4	285	143	156	506	568	340	447	374
ENSMUSG00000027015	122.963023977432	-1.46834493401297	0.406071210282281	-3.61597891412259	0.000299214732638626	0.0273689884017617	Cybrd1	cytochrome b reductase 1	228	33	25	103	28	188	58	160
ENSMUSG00000020456	726.225190249556	0.771027720830946	0.213495563758688	3.61144609872284	0.000304494375512501	0.0276637254941965	Ogdh	oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)	403	259	132	911	831	588	930	732
ENSMUSG00000030666	154.31208272814	1.02191457515559	0.283361741338792	3.60639573404433	0.000310479529509107	0.0280181728441574	Calcb	calcitonin-related polypeptide, beta	92	80	37	183	187	101	234	133
ENSMUSG00000021719	166.217640426158	1.38495633268299	0.384820690803679	3.59896535134474	0.000319485748180263	0.0285239168370125	Rgs7bp	regulator of G-protein signalling 7 binding protein	66	123	10	139	407	110	161	120
ENSMUSG00000032852	6.31440994834071	-6.06347623791335	1.6852005973273	-3.59807387175742	0.000320582573446937	0.0285239168370125	Rspo4	R-spondin 4	8	0	0	0	0	24	0	9
ENSMUSG00000033595	70.1446423659496	1.79465668588749	0.498991971516522	3.59656425018867	0.00032244796662397	0.0285239168370125	Lgi3	leucine-rich repeat LGI family, member 3	13	3	36	61	147	60	112	29
ENSMUSG00000056724	115.84061087672	1.38148335376663	0.384662417326316	3.59141754312506	0.000328884234830607	0.0289031204021721	Nbeal2	neurobeachin-like 2	59	37	3	155	234	101	101	47
ENSMUSG00000049739	266.310996790214	0.868861652879729	0.242104365912937	3.58878969242619	0.00033221669773413	0.0290064007645008	Zfp646	zinc finger protein 646	158	84	51	321	398	222	287	225
ENSMUSG00000066113	308.291035659564	1.30979936151998	0.365873383160472	3.57992524683192	0.000343692513911367	0.0298147712390467	Adamtsl1	ADAMTS-like 1	113	111	88	233	756	226	304	232
ENSMUSG00000020340	838.889781274398	0.860039429768976	0.240623485567734	3.57421233318009	0.000351283781368191	0.0302779597710045	Cyfip2	cytoplasmic FMR1 interacting protein 2	420	159	86	1330	951	692	867	804
ENSMUSG00000090066	27.7559912478365	2.50428105480011	0.702674604610678	3.56392708426914	0.000365347482586643	0.0310094443197621	1110002E22Rik	RIKEN cDNA 1110002E22 gene	4	12	1	19	69	17	51	6
ENSMUSG00000022053	71.1306913989019	1.66146909326478	0.4662671261998	3.563341698151	0.000366163544900274	0.0310094443197621	Ebf2	early B cell factor 2	35	63	7	110	147	56	59	19
ENSMUSG00000028194	58.9736552833968	1.65461267865463	0.464601829040956	3.5613563598536	0.000368943931188266	0.0310094443197621	Ddah1	dimethylarginine dimethylaminohydrolase 1	25	6	0	45	119	26	99	40
ENSMUSG00000026773	932.555314586646	0.80565077076053	0.226310931430561	3.55992865951209	0.000370955555224998	0.0310094443197621	Pfkfb3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	585	606	491	1149	1499	916	820	682
ENSMUSG00000071984	8251.48639417044	-0.66183381902374	0.1859248882637	-3.55968383364066	0.000371301542130128	0.0310094443197621	Fndc1	fibronectin type III domain containing 1	12496	2853	1753	7285	5232	11276	6093	8518
ENSMUSG00000062296	13.779005065614	-4.26014231720497	1.20095562277243	-3.5472937021356	0.000389210434964615	0.0319291966766678	Trank1	tetratricopeptide repeat and ankyrin repeat containing 1	27	0	3	0	0	7	4	49
ENSMUSG00000027358	682.645650947453	-0.8091480189794	0.228277735864286	-3.54457702988805	0.000393243579560002	0.0319291966766678	Bmp2	bone morphogenetic protein 2	944	489	363	557	413	1191	475	654
ENSMUSG00000021340	69.6476558473514	-1.4176949233479	0.399988972223108	-3.54433502370942	0.000393604747460653	0.0319291966766678	Gpld1	glycosylphosphatidylinositol specific phospholipase D1	73	35	39	33	47	122	31	131
ENSMUSG00000035234	16.9795599408872	-3.32813667380197	0.939089337095438	-3.54400432667647	0.000394098777974242	0.0319291966766678	Abraxas1	BRCA1 A complex subunit	17	0	0	1	1	23	7	59
ENSMUSG00000038457	45.2650656878874	1.99559595728689	0.563100164392238	3.54394490266356	0.000394187613292196	0.0319291966766678	Tmem255b	transmembrane protein 255B	22	14	0	67	119	20	26	16
ENSMUSG00000098097	6.18940077683164	6.16494831366322	1.75274753826463	3.51730536148237	0.000435951943212159	0.0351006576552736	NA	NA	0	0	0	18	16	0	2	0
ENSMUSG00000069874	84.2936928366337	1.31339731438435	0.374011196156833	3.51165239939397	0.000445330049098694	0.0356423085725062	Irgm2	immunity-related GTPase family M member 2	36	55	4	92	130	74	130	46
ENSMUSG00000068614	1174.93193734497	-0.845717570920645	0.241066261763264	-3.50823696661116	0.000451087056575039	0.0358678696974604	Actc1	actin, alpha, cardiac muscle 1	2113	507	1774	755	745	1033	953	1641
ENSMUSG00000031613	79.4808435458058	-1.34088192630667	0.382363264988727	-3.50682727417919	0.000453483403879835	0.0358678696974604	Hpgd	hydroxyprostaglandin dehydrogenase 15 (NAD)	140	30	21	56	44	129	31	95
ENSMUSG00000015053	84.5933885436562	1.65922121343455	0.473401753108045	3.50489030203456	0.00045679545865243	0.0359185481698279	Gata2	GATA binding protein 2	29	33	13	106	219	54	52	48
ENSMUSG00000067365	86.8823151651503	-1.27895729764135	0.365252416905746	-3.50157107371416	0.00046252358677474	0.0361575124870532	Tmem128	transmembrane protein 128	144	31	12	44	36	130	68	119
ENSMUSG00000029675	3371.2365607385	0.689987980576218	0.197483580929643	3.49390049202135	0.000476018409588504	0.0369973614758787	Eln	elastin	1903	798	964	4411	3821	2833	3904	3550
ENSMUSG00000021130	204.518853542054	0.974444240877386	0.279358705622059	3.48814703557403	0.000486380527962427	0.0375854745918551	Galnt16	polypeptide N-acetylgalactosaminyltransferase 16	166	73	142	266	334	131	192	143
ENSMUSG00000000732	437.028776215825	-0.824835154144285	0.237022149948496	-3.47999186710406	0.000501429003851628	0.0384147677561167	Icosl	icos ligand	632	288	255	237	327	718	359	440
ENSMUSG00000091562	181.94841743002	1.32732907066489	0.381499015345332	3.47924638668698	0.000502826054222559	0.0384147677561167	NA	NA	98	154	40	312	350	109	97	125
ENSMUSG00000038608	914.842002298004	0.773188808776048	0.22242744859248	3.47613935990718	0.000508687877987891	0.0386430350701988	Dock10	dedicator of cytokinesis 10	666	391	147	948	1588	799	845	700
ENSMUSG00000010760	29.0299352712905	-2.10230704902315	0.605714705495426	-3.47078753404811	0.000518934424850828	0.0390455577617292	Phlda2	pleckstrin homology like domain, family A, member 2	69	21	25	11	11	53	10	28
ENSMUSG00000019359	54.0087688685326	-1.88929611682725	0.544411944707235	-3.47034288133271	0.000519794350687902	0.0390455577617292	Gdpd2	glycerophosphodiester phosphodiesterase domain containing 2	135	47	40	23	23	108	21	28
ENSMUSG00000044017	1004.02666231495	0.808388794928207	0.233895437095606	3.45619737163908	0.000547854007361766	0.0409246943499239	Adgrd1	adhesion G protein-coupled receptor D1	486	419	308	1330	1202	780	1196	1079
ENSMUSG00000022324	597.459358691996	-0.855159567640293	0.24760697881774	-3.45369735426466	0.000552957544295089	0.0410664973286041	Matn2	matrilin 2	1145	456	208	406	428	724	408	576
ENSMUSG00000070509	1379.25680779376	0.560652555178466	0.16240043527821	3.45228480587509	0.000555860665908518	0.0410664973286041	Rgma	repulsive guidance molecule family member A	1054	474	337	1386	1726	1202	1695	1314
ENSMUSG00000039683	2277.5092148572	-0.671513069075759	0.194729046723878	-3.44844839726428	0.0005638171916712	0.0413654321901962	Sdk1	sidekick cell adhesion molecule 1	2640	972	698	1492	1398	3546	2241	2797
ENSMUSG00000026925	38.991455927724	1.85714222713778	0.53871179627899	3.4473762036872	0.000566059759258969	0.0413654321901962	Inpp5e	inositol polyphosphate-5-phosphatase E	20	3	5	53	91	21	35	13
ENSMUSG00000061171	645.595522963782	0.938781547632983	0.272643200372833	3.44326044570054	0.000574745523900614	0.0417731260236089	Slc38a11	solute carrier family 38, member 11	664	1050	260	620	1129	403	738	339
ENSMUSG00000042258	25.4862922233589	2.47689611655923	0.722106033440756	3.43010029255274	0.00060335819087312	0.0436169582498923	Isl1	ISL1 transcription factor, LIM/homeodomain	6	0	1	55	59	12	12	7
ENSMUSG00000033526	1141.23784627541	0.729802788977767	0.212969186897907	3.42679990287805	0.000610738933907501	0.0436849808459962	Ppip5k1	diphosphoinositol pentakisphosphate kinase 1	627	488	231	1554	1284	958	1312	1173
ENSMUSG00000028019	789.717486853114	-0.704602009668681	0.20561670880113	-3.42677408746077	0.000610796995318109	0.0436849808459962	Pdgfc	platelet-derived growth factor, C polypeptide	1177	327	470	669	546	832	535	1108
ENSMUSG00000050587	17.5633470220002	2.81149024402367	0.823675725677415	3.41334600058951	0.000641704143387016	0.045652666200962	Lrrc4c	leucine rich repeat containing 4C	3	8	2	49	18	3	22	8
ENSMUSG00000024598	1092.4780263207	-0.596715177176283	0.175069287712941	-3.40845150495334	0.000653326965913604	0.0462349178088122	Fbn2	fibrillin 2	1337	716	434	845	709	1417	983	1455
ENSMUSG00000000794	1327.50976458053	-0.695915071122943	0.204352513864618	-3.40546371543039	0.000660517903875994	0.0464990771493016	Kcnn3	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3	1866	808	492	987	1050	2183	922	1213
ENSMUSG00000035835	334.786346318062	0.750526689218972	0.22080893865747	3.39898689691737	0.000676359565999579	0.047366305856408	Plppr3	phospholipid phosphatase related 3	281	239	43	324	457	270	448	247
ENSMUSG00000050312	27.8182846325934	2.19874150370124	0.647462963148497	3.39593402070313	0.000683948441334237	0.047649589337721	Nsun3	NOL1/NOP2/Sun domain family member 3	7	3	9	61	53	13	19	12
ENSMUSG00000024206	624.090755541734	0.633770715789712	0.186836030155293	3.39212257540977	0.000693534067566629	0.0480683457345407	Rfx2	regulatory factor X, 2 (influences HLA class II expression)	428	371	218	655	788	607	776	536
ENSMUSG00000059588	8767.29112276425	-0.625226137021203	0.184839422239126	-3.38253674160672	0.000718196701026745	0.0493206349299596	Calcrl	calcitonin receptor-like	11142	2514	2158	5244	6222	13088	8705	9864
ENSMUSG00000022607	5434.62337969472	0.720587048520764	0.213049406191784	3.38225325947213	0.00071893830479489	0.0493206349299596	Ptk2	PTK2 protein tyrosine kinase 2	3450	2312	1178	5470	8775	3923	5564	5772
ENSMUSG00000025915	10.4351831677386	-4.27049043658519	1.26377285494169	-3.37915980699097	0.000727077306467188	0.049625794227197	Sgk3	serum/glucocorticoid regulated kinase 3	35	2	0	1	1	23	1	5
ENSMUSG00000022883	267.055401262739	-0.776628873386532	0.23012211637895	-3.3748554272273	0.000738544781717295	0.0501539047220745	Robo1	roundabout guidance receptor 1	356	301	141	173	175	395	227	329
ENSMUSG00000062232	68.4260965034807	-1.68894946165585	0.501770301527572	-3.36598131956809	0.000762718733907572	0.0515352567644282	Rapgef2	Rap guanine nucleotide exchange factor (GEF) 2	149	79	12	12	25	93	58	90
ENSMUSG00000020422	469.876880198104	0.658360894707891	0.195805911784007	3.36231367433956	0.000772922688471689	0.0518959851937915	Tns3	tensin 3	328	316	120	562	611	448	507	394
ENSMUSG00000004040	10062.2540193256	0.580123599124801	0.172589267857583	3.36129590400433	0.000775776663985728	0.0518959851937915	Stat3	signal transducer and activator of transcription 3	7386	4253	2337	10270	14394	8195	10616	10244
ENSMUSG00000029632	542.799846406003	-0.739654540884334	0.220150995703254	-3.35976014335783	0.000780101682548677	0.0519269664532154	Ndufa4	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4	856	296	479	346	374	581	468	724
ENSMUSG00000024682	468.226804068391	-0.858684467114235	0.255780168654314	-3.35711901212617	0.000787592036384417	0.0521673030602211	Gif	gastric intrinsic factor	576	0	572	359	200	626	410	730
ENSMUSG00000020427	1597.67775541671	0.844768765683395	0.251803076075019	3.35487865696968	0.000793998044955523	0.0522823562999316	Igfbp3	insulin-like growth factor binding protein 3	1155	1648	384	2687	2093	1008	1191	1486
ENSMUSG00000039699	470.668555208241	0.750774897379192	0.223937080798068	3.35261536277769	0.000800518720420717	0.0522823562999316	Batf2	basic leucine zipper transcription factor, ATF-like 2	436	307	66	514	716	320	497	362
ENSMUSG00000030774	44.0310908079461	1.60366114764684	0.478377480623018	3.35229230598042	0.000801453507486057	0.0522823562999316	Pak1	p21 protein (Cdc42/Rac)-activated kinase 1	21	0	7	57	89	29	48	20
ENSMUSG00000052212	20.7373052424393	2.74956137453545	0.820689807777572	3.35030525355403	0.000807225493407584	0.0522823562999316	Cd177	CD177 antigen	6	0	8	42	26	0	37	11
ENSMUSG00000020640	1303.95147644945	0.540436647167772	0.161335181285681	3.34977555955885	0.000808770646317549	0.0522823562999316	Itsn2	intersectin 2	1051	526	452	1366	1705	1290	1447	1066
ENSMUSG00000035277	5.29816746704545	-5.80919862991892	1.73623964226826	-3.34585070430119	0.000820305504172718	0.052774295737351	Arx	aristaless related homeobox	8	0	1	0	0	11	0	15
ENSMUSG00000034037	213.320677082565	1.30152509338081	0.389728340948297	3.33957004567311	0.000839081874361534	0.0532965572009245	Fgd5	FYVE, RhoGEF and PH domain containing 5	128	93	2	227	512	187	152	81
ENSMUSG00000029705	1127.32728827462	0.740256819144991	0.221688458998122	3.33917616862167	0.000840272574096635	0.0532965572009245	Cux1	cut-like homeobox 1	630	433	382	1631	1439	1085	1040	1002
ENSMUSG00000021390	2419.46045474683	-0.61995258485941	0.185680781685477	-3.33880856829623	0.000841385252363389	0.0532965572009245	Ogn	osteoglycin	3369	963	612	1897	1430	2937	2234	3052
ENSMUSG00000062794	5.3222101615013	-5.81526701168393	1.7422168545082	-3.33785486957965	0.000844278349233744	0.0532965572009245	Zfp599	zinc finger protein 599	9	0	0	0	0	8	0	17
ENSMUSG00000020114	200.184630423575	-0.94118537882657	0.282172781944205	-3.33549314126504	0.000851482542538149	0.0535001601260185	Cand1	cullin associated and neddylation disassociated 1	336	123	257	161	105	235	133	267
ENSMUSG00000090290	150.546796125855	1.13095166371324	0.33978730846489	3.32841055430445	0.000873430469981571	0.0546239353459172	Tarbp1	TAR RNA binding protein 1	59	19	27	253	205	121	144	124
ENSMUSG00000076609	9.1157483634522	5.73899310231305	1.72494502081515	3.32705856306134	0.000877679261303569	0.0546355340161472	NA	NA	0	0	0	0	26	1	27	0
ENSMUSG00000024423	2124.28043089181	0.51375948994499	0.154512651280304	3.32503187077523	0.000884084282882403	0.0547090274029846	Impact	impact, RWD domain protein	1570	712	464	2530	2313	2041	2446	2003
ENSMUSG00000053510	553.778122556945	0.719473493808591	0.216440642460579	3.32411457307346	0.00088699746942218	0.0547090274029846	Nrd1	nardilysin, N-arginine dibasic convertase, NRD convertase 1	367	185	181	772	708	550	529	428
ENSMUSG00000051154	40.6610885741375	-1.63509698880399	0.492105008951431	-3.32265869897977	0.000891639360852944	0.0547442139088068	Commd3	COMM domain containing 3	78	28	30	13	24	57	21	61
ENSMUSG00000022799	737.866679409302	0.733724639457101	0.220930087983516	3.32107159397793	0.000896725314519274	0.0548062208137552	Arhgap31	Rho GTPase activating protein 31	580	194	123	694	1254	623	753	571
ENSMUSG00000066363	273.474305506651	5.08031447886407	1.53524679175756	3.30911909807549	0.000935900163481898	0.0569416904894914	Serpina3f	serine (or cysteine) peptidase inhibitor, clade A, member 3F	28	211	0	109	707	22	750	0
ENSMUSG00000032024	356.185105284667	-0.875047483177973	0.264727422287933	-3.30546596047847	0.000948186206810441	0.057429332147627	Clmp	CXADR-like membrane protein	525	98	72	304	167	574	260	377
ENSMUSG00000037003	2381.09652796232	0.713707356560325	0.216146824144324	3.30195624842386	0.000960130450736851	0.0578919912134874	Tns2	tensin 2	1412	786	386	3409	3165	2426	2049	1969
ENSMUSG00000038540	5.45995237177725	-5.85241651304072	1.77543427348288	-3.29632958000748	0.000979570250376722	0.058549597729353	Tmc3	transmembrane channel-like gene family 3	15	0	0	0	0	17	0	3
ENSMUSG00000060002	52.9127682201469	-1.49900664784538	0.454757171157829	-3.29627929567082	0.00097974561126762	0.058549597729353	Chpt1	choline phosphotransferase 1	99	35	43	16	28	71	37	79
